Order ID,Order Date,Order Time,Hour,Day,Month,Weekend/Weekday,Time of Day,Branch,Product Name,Category,Unit Price,Quantity,Sales,Profit,Customer Type,Payment Mode
ORD-02144,2025-03-08,22:49,22,Saturday,March,Weekend,Night,South Congress,BBQ Chicken,Pizza,15.99,2,31.98,15.47,Delivery,Apple Pay
ORD-02145,2025-03-08,22:52,22,Saturday,March,Weekend,Night,Downtown,Pizza Mania Combo,Combos,19.99,2,39.98,13.87,Delivery,Cash
ORD-02146,2025-03-08,23:02,23,Saturday,March,Weekend,Night,East Austin,Garlic Breadsticks,Sides,6.49,2,12.98,5.52,Dine-in,Card
ORD-02147,2025-03-08,23:35,23,Saturday,March,Weekend,Night,The Domain,Garlic Breadsticks,Sides,6.49,2,12.98,5.98,Takeaway,Card
ORD-02148,2025-03-08,23:36,23,Saturday,March,Weekend,Night,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.02,Delivery,Google Pay
ORD-02149,2025-03-09,10:01,10,Sunday,March,Weekend,Morning,The Domain,Margherita,Pizza,11.99,4,47.96,24.87,Delivery,Google Pay
ORD-02150,2025-03-09,10:06,10,Sunday,March,Weekend,Morning,Downtown,Lemonade,Beverages,3.99,2,7.98,3.97,Takeaway,Card
ORD-02151,2025-03-09,10:49,10,Sunday,March,Weekend,Morning,South Congress,Choco Lava Cake,Desserts,4.99,3,14.97,6.51,Delivery,Card
ORD-02152,2025-03-09,11:03,11,Sunday,March,Weekend,Morning,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,13.16,Delivery,Card
ORD-02153,2025-03-09,11:09,11,Sunday,March,Weekend,Morning,Downtown,Veggie Overload,Pizza,14.49,1,14.49,6.99,Takeaway,Google Pay
ORD-02154,2025-03-09,12:36,12,Sunday,March,Weekend,Afternoon,East Austin,Choco Lava Cake,Desserts,4.99,3,14.97,6.45,Delivery,Card
ORD-02155,2025-03-09,12:45,12,Sunday,March,Weekend,Afternoon,Round Rock,Choco Lava Cake,Desserts,4.99,1,4.99,2.14,Takeaway,Google Pay
ORD-02156,2025-03-09,14:06,14,Sunday,March,Weekend,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,2,31.98,15.75,Dine-in,Apple Pay
ORD-02157,2025-03-09,14:52,14,Sunday,March,Weekend,Afternoon,Round Rock,Buffalo Chicken,Pizza,16.49,2,32.98,15.17,Takeaway,Apple Pay
ORD-02158,2025-03-09,16:10,16,Sunday,March,Weekend,Afternoon,South Congress,Veggie Overload,Pizza,14.49,1,14.49,7.22,Dine-in,Card
ORD-02159,2025-03-09,16:31,16,Sunday,March,Weekend,Afternoon,The Domain,Garlic Breadsticks,Sides,6.49,4,25.96,11.13,Dine-in,Apple Pay
ORD-02160,2025-03-09,16:37,16,Sunday,March,Weekend,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,1,15.99,7.71,Dine-in,Cash
ORD-02161,2025-03-09,16:56,16,Sunday,March,Weekend,Afternoon,East Austin,Farmhouse Veggie,Pizza,13.99,1,13.99,6.74,Dine-in,Cash
ORD-02162,2025-03-09,17:11,17,Sunday,March,Weekend,Evening,Round Rock,Chicken Wings,Sides,9.99,2,19.98,8.49,Dine-in,Card
ORD-02163,2025-03-09,17:15,17,Sunday,March,Weekend,Evening,Downtown,Choco Lava Cake,Desserts,4.99,2,9.98,3.96,Takeaway,Card
ORD-02164,2025-03-09,17:18,17,Sunday,March,Weekend,Evening,South Congress,Margherita,Pizza,11.99,2,23.98,11.81,Delivery,Card
ORD-02165,2025-03-09,17:59,17,Sunday,March,Weekend,Evening,The Domain,BBQ Chicken,Pizza,15.99,1,15.99,8.06,Dine-in,Card
ORD-02166,2025-03-09,18:16,18,Sunday,March,Weekend,Evening,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,12.68,Dine-in,Cash
ORD-02167,2025-03-09,18:38,18,Sunday,March,Weekend,Evening,South Congress,Margherita,Pizza,11.99,1,11.99,5.83,Delivery,Cash
ORD-02168,2025-03-09,18:43,18,Sunday,March,Weekend,Evening,Round Rock,Iced Tea,Beverages,3.49,1,3.49,1.69,Delivery,Google Pay
ORD-02169,2025-03-09,19:11,19,Sunday,March,Weekend,Evening,South Congress,Pizza Mania Combo,Combos,19.99,2,39.98,14.46,Dine-in,Card
ORD-02170,2025-03-09,19:23,19,Sunday,March,Weekend,Evening,Downtown,Brownie Sundae,Desserts,5.99,1,5.99,2.34,Takeaway,Card
ORD-02171,2025-03-09,19:25,19,Sunday,March,Weekend,Evening,South Congress,Soda,Beverages,2.49,3,7.47,3.63,Takeaway,Apple Pay
ORD-02172,2025-03-09,19:50,19,Sunday,March,Weekend,Evening,East Austin,Soda,Beverages,2.49,1,2.49,1.29,Takeaway,Google Pay
ORD-02173,2025-03-09,20:02,20,Sunday,March,Weekend,Evening,East Austin,Margherita,Pizza,11.99,2,23.98,11.19,Takeaway,Apple Pay
ORD-02174,2025-03-09,20:13,20,Sunday,March,Weekend,Evening,South Congress,Choco Lava Cake,Desserts,4.99,3,14.97,6.23,Takeaway,Google Pay
ORD-02175,2025-03-09,20:14,20,Sunday,March,Weekend,Evening,Downtown,Pizza Mania Combo,Combos,19.99,4,79.96,29.24,Dine-in,Card
ORD-02176,2025-03-09,20:15,20,Sunday,March,Weekend,Evening,Downtown,Garlic Breadsticks,Sides,6.49,3,19.47,8.16,Delivery,Google Pay
ORD-02177,2025-03-09,20:27,20,Sunday,March,Weekend,Evening,Round Rock,Pizza Mania Combo,Combos,19.99,3,59.97,22.2,Delivery,Google Pay
ORD-02178,2025-03-09,20:29,20,Sunday,March,Weekend,Evening,East Austin,Margherita,Pizza,11.99,2,23.98,11.24,Dine-in,Card
ORD-02179,2025-03-09,20:34,20,Sunday,March,Weekend,Evening,Round Rock,Choco Lava Cake,Desserts,4.99,1,4.99,2.03,Dine-in,Card
ORD-02180,2025-03-09,20:52,20,Sunday,March,Weekend,Evening,The Domain,Pizza Mania Combo,Combos,19.99,1,19.99,7.29,Delivery,Apple Pay
ORD-02181,2025-03-09,20:54,20,Sunday,March,Weekend,Evening,Round Rock,Lemonade,Beverages,3.99,2,7.98,3.96,Dine-in,Google Pay
ORD-02182,2025-03-09,20:57,20,Sunday,March,Weekend,Evening,Downtown,BBQ Chicken,Pizza,15.99,2,31.98,14.49,Delivery,Google Pay
ORD-02183,2025-03-09,21:12,21,Sunday,March,Weekend,Night,Downtown,Margherita,Pizza,11.99,1,11.99,5.71,Delivery,Card
ORD-02184,2025-03-09,21:27,21,Sunday,March,Weekend,Night,Round Rock,Veggie Overload,Pizza,14.49,3,43.47,20.84,Delivery,Google Pay
ORD-02185,2025-03-09,21:52,21,Sunday,March,Weekend,Night,East Austin,Iced Tea,Beverages,3.49,1,3.49,1.69,Delivery,Google Pay
ORD-02186,2025-03-09,21:53,21,Sunday,March,Weekend,Night,The Domain,Pizza Mania Combo,Combos,19.99,2,39.98,16.13,Delivery,Apple Pay
ORD-02187,2025-03-09,22:05,22,Sunday,March,Weekend,Night,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,15.65,Dine-in,Card
ORD-02188,2025-03-09,22:14,22,Sunday,March,Weekend,Night,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,14.89,Dine-in,Apple Pay
ORD-02189,2025-03-09,23:13,23,Sunday,March,Weekend,Night,Round Rock,Lemonade,Beverages,3.99,1,3.99,2.02,Dine-in,Apple Pay
ORD-02190,2025-03-09,23:52,23,Sunday,March,Weekend,Night,East Austin,Soda,Beverages,2.49,2,4.98,2.44,Dine-in,Apple Pay
ORD-02191,2025-03-10,11:40,11,Monday,March,Weekday,Morning,The Domain,Soda,Beverages,2.49,1,2.49,1.31,Takeaway,Cash
ORD-02192,2025-03-10,11:53,11,Monday,March,Weekday,Morning,South Congress,Soda,Beverages,2.49,3,7.47,3.61,Dine-in,Google Pay
ORD-02193,2025-03-10,12:08,12,Monday,March,Weekday,Afternoon,South Congress,Garlic Breadsticks,Sides,6.49,1,6.49,2.68,Takeaway,Apple Pay
ORD-02194,2025-03-10,13:05,13,Monday,March,Weekday,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,2,31.98,14.77,Takeaway,Apple Pay
ORD-02195,2025-03-10,13:19,13,Monday,March,Weekday,Afternoon,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.96,Dine-in,Apple Pay
ORD-02196,2025-03-10,13:22,13,Monday,March,Weekday,Afternoon,Round Rock,Stuffed Garlic Bread,Sides,7.99,4,31.96,13.55,Dine-in,Card
ORD-02197,2025-03-10,15:23,15,Monday,March,Weekday,Afternoon,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,15.52,Takeaway,Apple Pay
ORD-02198,2025-03-10,16:03,16,Monday,March,Weekday,Afternoon,East Austin,Margherita,Pizza,11.99,4,47.96,22.61,Takeaway,Google Pay
ORD-02199,2025-03-10,17:19,17,Monday,March,Weekday,Evening,South Congress,Veggie Overload,Pizza,14.49,1,14.49,7.06,Dine-in,Google Pay
ORD-02200,2025-03-10,17:56,17,Monday,March,Weekday,Evening,Downtown,BBQ Chicken,Pizza,15.99,1,15.99,7.45,Takeaway,Cash
ORD-02201,2025-03-10,17:59,17,Monday,March,Weekday,Evening,East Austin,Stuffed Crust Supreme,Pizza,18.99,2,37.98,17.81,Takeaway,Google Pay
ORD-02202,2025-03-10,18:43,18,Monday,March,Weekday,Evening,Downtown,Garlic Breadsticks,Sides,6.49,2,12.98,5.15,Delivery,Cash
ORD-02203,2025-03-10,18:47,18,Monday,March,Weekday,Evening,Downtown,Garlic Breadsticks,Sides,6.49,2,12.98,5.17,Delivery,Card
ORD-02204,2025-03-10,18:56,18,Monday,March,Weekday,Evening,The Domain,Family Feast Combo,Combos,29.99,4,119.96,47.86,Takeaway,Google Pay
ORD-02205,2025-03-10,18:57,18,Monday,March,Weekday,Evening,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,15.98,Delivery,Card
ORD-02206,2025-03-10,19:09,19,Monday,March,Weekday,Evening,Downtown,Margherita,Pizza,11.99,2,23.98,10.92,Delivery,Cash
ORD-02207,2025-03-10,19:24,19,Monday,March,Weekday,Evening,Downtown,Buffalo Chicken,Pizza,16.49,4,65.96,31.69,Delivery,Card
ORD-02208,2025-03-10,19:27,19,Monday,March,Weekday,Evening,Downtown,Stuffed Garlic Bread,Sides,7.99,2,15.98,6.51,Takeaway,Google Pay
ORD-02209,2025-03-10,19:44,19,Monday,March,Weekday,Evening,East Austin,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.04,Delivery,Card
ORD-02210,2025-03-10,20:46,20,Monday,March,Weekday,Evening,South Congress,Garlic Breadsticks,Sides,6.49,2,12.98,5.26,Takeaway,Cash
ORD-02211,2025-03-10,20:50,20,Monday,March,Weekday,Evening,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.29,Delivery,Card
ORD-02212,2025-03-10,21:21,21,Monday,March,Weekday,Night,Downtown,Lemonade,Beverages,3.99,3,11.97,5.77,Takeaway,Cash
ORD-02213,2025-03-10,21:55,21,Monday,March,Weekday,Night,Round Rock,Margherita,Pizza,11.99,1,11.99,5.49,Dine-in,Cash
ORD-02214,2025-03-10,22:14,22,Monday,March,Weekday,Night,East Austin,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.38,Dine-in,Cash
ORD-02215,2025-03-10,22:46,22,Monday,March,Weekday,Night,Downtown,Margherita,Pizza,11.99,2,23.98,11.5,Takeaway,Cash
ORD-02216,2025-03-10,22:59,22,Monday,March,Weekday,Night,Downtown,Soda,Beverages,2.49,2,4.98,2.48,Dine-in,Google Pay
ORD-02217,2025-03-10,23:30,23,Monday,March,Weekday,Night,The Domain,Pizza Mania Combo,Combos,19.99,1,19.99,7.42,Delivery,Card
ORD-02218,2025-03-11,10:59,10,Tuesday,March,Weekday,Morning,Round Rock,BBQ Chicken,Pizza,15.99,1,15.99,7.51,Takeaway,Card
ORD-02219,2025-03-11,12:02,12,Tuesday,March,Weekday,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,2,31.98,15.14,Dine-in,Card
ORD-02220,2025-03-11,12:10,12,Tuesday,March,Weekday,Afternoon,The Domain,Margherita,Pizza,11.99,2,23.98,11.95,Delivery,Card
ORD-02221,2025-03-11,12:29,12,Tuesday,March,Weekday,Afternoon,South Congress,Soda,Beverages,2.49,2,4.98,2.46,Dine-in,Apple Pay
ORD-02222,2025-03-11,12:44,12,Tuesday,March,Weekday,Afternoon,East Austin,Soda,Beverages,2.49,1,2.49,1.26,Delivery,Google Pay
ORD-02223,2025-03-11,13:43,13,Tuesday,March,Weekday,Afternoon,East Austin,Family Feast Combo,Combos,29.99,3,89.97,30.89,Delivery,Card
ORD-02224,2025-03-11,15:43,15,Tuesday,March,Weekday,Afternoon,East Austin,Margherita,Pizza,11.99,2,23.98,11.16,Delivery,Card
ORD-02225,2025-03-11,16:06,16,Tuesday,March,Weekday,Afternoon,South Congress,Farmhouse Veggie,Pizza,13.99,2,27.98,13.69,Dine-in,Card
ORD-02226,2025-03-11,16:37,16,Tuesday,March,Weekday,Afternoon,The Domain,Brownie Sundae,Desserts,5.99,1,5.99,2.69,Takeaway,Apple Pay
ORD-02227,2025-03-11,17:53,17,Tuesday,March,Weekday,Evening,Round Rock,Choco Lava Cake,Desserts,4.99,2,9.98,4.19,Dine-in,Card
ORD-02228,2025-03-11,18:03,18,Tuesday,March,Weekday,Evening,Round Rock,Buffalo Chicken,Pizza,16.49,2,32.98,16.07,Dine-in,Card
ORD-02229,2025-03-11,18:09,18,Tuesday,March,Weekday,Evening,South Congress,Soda,Beverages,2.49,1,2.49,1.22,Takeaway,Cash
ORD-02230,2025-03-11,18:21,18,Tuesday,March,Weekday,Evening,Round Rock,Margherita,Pizza,11.99,3,35.97,17.53,Dine-in,Cash
ORD-02231,2025-03-11,18:50,18,Tuesday,March,Weekday,Evening,East Austin,Garlic Breadsticks,Sides,6.49,1,6.49,2.72,Takeaway,Google Pay
ORD-02232,2025-03-11,19:03,19,Tuesday,March,Weekday,Evening,The Domain,Potato Wedges,Sides,5.49,2,10.98,4.72,Delivery,Apple Pay
ORD-02233,2025-03-11,19:42,19,Tuesday,March,Weekday,Evening,East Austin,Soda,Beverages,2.49,1,2.49,1.23,Dine-in,Card
ORD-02234,2025-03-11,19:45,19,Tuesday,March,Weekday,Evening,South Congress,BBQ Chicken,Pizza,15.99,3,47.97,23.31,Dine-in,Google Pay
ORD-02235,2025-03-11,19:56,19,Tuesday,March,Weekday,Evening,South Congress,Farmhouse Veggie,Pizza,13.99,3,41.97,19.49,Dine-in,Card
ORD-02236,2025-03-11,20:06,20,Tuesday,March,Weekday,Evening,The Domain,Margherita,Pizza,11.99,3,35.97,17.9,Delivery,Apple Pay
ORD-02237,2025-03-11,20:08,20,Tuesday,March,Weekday,Evening,Downtown,Soda,Beverages,2.49,2,4.98,2.49,Delivery,Card
ORD-02238,2025-03-11,20:17,20,Tuesday,March,Weekday,Evening,Downtown,Soda,Beverages,2.49,3,7.47,3.6,Takeaway,Google Pay
ORD-02239,2025-03-11,20:31,20,Tuesday,March,Weekday,Evening,East Austin,Farmhouse Veggie,Pizza,13.99,2,27.98,13.44,Dine-in,Card
ORD-02240,2025-03-11,20:34,20,Tuesday,March,Weekday,Evening,The Domain,Soda,Beverages,2.49,1,2.49,1.3,Delivery,Card
ORD-02241,2025-03-11,20:39,20,Tuesday,March,Weekday,Evening,South Congress,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.26,Dine-in,Card
ORD-02242,2025-03-11,20:53,20,Tuesday,March,Weekday,Evening,Round Rock,BBQ Chicken,Pizza,15.99,4,63.96,29.9,Delivery,Cash
ORD-02243,2025-03-11,21:16,21,Tuesday,March,Weekday,Night,South Congress,Veggie Overload,Pizza,14.49,1,14.49,7.23,Takeaway,Card
ORD-02244,2025-03-11,21:59,21,Tuesday,March,Weekday,Night,Downtown,Margherita,Pizza,11.99,1,11.99,5.36,Takeaway,Card
ORD-02245,2025-03-11,22:03,22,Tuesday,March,Weekday,Night,South Congress,BBQ Chicken,Pizza,15.99,4,63.96,29.71,Delivery,Card
ORD-02246,2025-03-11,22:16,22,Tuesday,March,Weekday,Night,Round Rock,Margherita,Pizza,11.99,2,23.98,10.97,Delivery,Apple Pay
ORD-02247,2025-03-11,22:31,22,Tuesday,March,Weekday,Night,South Congress,Buffalo Chicken,Pizza,16.49,2,32.98,16.21,Takeaway,Apple Pay
ORD-02248,2025-03-12,10:15,10,Wednesday,March,Weekday,Morning,East Austin,Lemonade,Beverages,3.99,2,7.98,3.98,Dine-in,Card
ORD-02249,2025-03-12,11:44,11,Wednesday,March,Weekday,Morning,South Congress,Pizza Mania Combo,Combos,19.99,3,59.97,21.07,Delivery,Card
ORD-02250,2025-03-12,11:46,11,Wednesday,March,Weekday,Morning,Round Rock,Farmhouse Veggie,Pizza,13.99,2,27.98,13.42,Delivery,Card
ORD-02251,2025-03-12,12:18,12,Wednesday,March,Weekday,Afternoon,South Congress,Stuffed Crust Supreme,Pizza,18.99,1,18.99,9.4,Dine-in,Cash
ORD-02252,2025-03-12,12:21,12,Wednesday,March,Weekday,Afternoon,The Domain,Brownie Sundae,Desserts,5.99,2,11.98,5.32,Dine-in,Google Pay
ORD-02253,2025-03-12,12:48,12,Wednesday,March,Weekday,Afternoon,East Austin,Soda,Beverages,2.49,1,2.49,1.26,Dine-in,Apple Pay
ORD-02254,2025-03-12,13:57,13,Wednesday,March,Weekday,Afternoon,East Austin,Lemonade,Beverages,3.99,1,3.99,1.93,Takeaway,Cash
ORD-02255,2025-03-12,14:00,14,Wednesday,March,Weekday,Afternoon,Round Rock,BBQ Chicken,Pizza,15.99,3,47.97,23.24,Dine-in,Cash
ORD-02256,2025-03-12,14:05,14,Wednesday,March,Weekday,Afternoon,Downtown,BBQ Chicken,Pizza,15.99,1,15.99,7.58,Dine-in,Card
ORD-02257,2025-03-12,14:15,14,Wednesday,March,Weekday,Afternoon,The Domain,Chicken Wings,Sides,9.99,2,19.98,8.56,Takeaway,Card
ORD-02258,2025-03-12,14:43,14,Wednesday,March,Weekday,Afternoon,Downtown,Stuffed Crust Supreme,Pizza,18.99,1,18.99,8.8,Delivery,Cash
ORD-02259,2025-03-12,15:21,15,Wednesday,March,Weekday,Afternoon,Downtown,Farmhouse Veggie,Pizza,13.99,1,13.99,6.58,Delivery,Cash
ORD-02260,2025-03-12,15:27,15,Wednesday,March,Weekday,Afternoon,South Congress,Family Feast Combo,Combos,29.99,1,29.99,10.47,Delivery,Google Pay
ORD-02261,2025-03-12,15:45,15,Wednesday,March,Weekday,Afternoon,The Domain,Choco Lava Cake,Desserts,4.99,2,9.98,4.38,Dine-in,Apple Pay
ORD-02262,2025-03-12,15:56,15,Wednesday,March,Weekday,Afternoon,East Austin,Garlic Breadsticks,Sides,6.49,1,6.49,2.6,Dine-in,Apple Pay
ORD-02263,2025-03-12,16:59,16,Wednesday,March,Weekday,Afternoon,Downtown,BBQ Chicken,Pizza,15.99,4,63.96,29.02,Delivery,Google Pay
ORD-02264,2025-03-12,17:48,17,Wednesday,March,Weekday,Evening,Downtown,Soda,Beverages,2.49,4,9.96,4.97,Delivery,Card
ORD-02265,2025-03-12,18:21,18,Wednesday,March,Weekday,Evening,The Domain,Stuffed Garlic Bread,Sides,7.99,2,15.98,7.18,Delivery,Apple Pay
ORD-02266,2025-03-12,18:43,18,Wednesday,March,Weekday,Evening,The Domain,Buffalo Chicken,Pizza,16.49,1,16.49,8.33,Delivery,Card
ORD-02267,2025-03-12,18:44,18,Wednesday,March,Weekday,Evening,Round Rock,Soda,Beverages,2.49,1,2.49,1.24,Takeaway,Card
ORD-02268,2025-03-12,18:53,18,Wednesday,March,Weekday,Evening,Round Rock,Buffalo Chicken,Pizza,16.49,2,32.98,15.12,Takeaway,Apple Pay
ORD-02269,2025-03-12,19:33,19,Wednesday,March,Weekday,Evening,East Austin,Soda,Beverages,2.49,1,2.49,1.27,Delivery,Card
ORD-02270,2025-03-12,20:09,20,Wednesday,March,Weekday,Evening,East Austin,Farmhouse Veggie,Pizza,13.99,3,41.97,20.09,Takeaway,Apple Pay
ORD-02271,2025-03-12,20:12,20,Wednesday,March,Weekday,Evening,East Austin,Veggie Overload,Pizza,14.49,2,28.98,14.16,Dine-in,Cash
ORD-02272,2025-03-12,20:22,20,Wednesday,March,Weekday,Evening,East Austin,Lemonade,Beverages,3.99,2,7.98,4.13,Takeaway,Cash
ORD-02273,2025-03-12,20:31,20,Wednesday,March,Weekday,Evening,The Domain,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.43,Takeaway,Cash
ORD-02274,2025-03-12,20:38,20,Wednesday,March,Weekday,Evening,Downtown,Buffalo Chicken,Pizza,16.49,2,32.98,14.89,Dine-in,Card
ORD-02275,2025-03-12,21:37,21,Wednesday,March,Weekday,Night,East Austin,Lemonade,Beverages,3.99,1,3.99,1.97,Dine-in,Google Pay
ORD-02276,2025-03-12,21:52,21,Wednesday,March,Weekday,Night,Downtown,Chicken Wings,Sides,9.99,1,9.99,4.05,Delivery,Apple Pay
ORD-02277,2025-03-12,21:56,21,Wednesday,March,Weekday,Night,Downtown,Potato Wedges,Sides,5.49,2,10.98,4.69,Delivery,Card
ORD-02278,2025-03-12,22:25,22,Wednesday,March,Weekday,Night,East Austin,Buffalo Chicken,Pizza,16.49,1,16.49,8.03,Takeaway,Card
ORD-02279,2025-03-12,23:00,23,Wednesday,March,Weekday,Night,The Domain,Stuffed Crust Supreme,Pizza,18.99,3,56.97,28.39,Delivery,Cash
ORD-02280,2025-03-12,23:13,23,Wednesday,March,Weekday,Night,Downtown,Family Feast Combo,Combos,29.99,1,29.99,10.97,Delivery,Card
ORD-02281,2025-03-12,23:19,23,Wednesday,March,Weekday,Night,East Austin,Pizza Mania Combo,Combos,19.99,2,39.98,14.71,Delivery,Apple Pay
ORD-02282,2025-03-12,23:56,23,Wednesday,March,Weekday,Night,Downtown,Farmhouse Veggie,Pizza,13.99,2,27.98,13.29,Takeaway,Card
ORD-02283,2025-03-12,23:59,23,Wednesday,March,Weekday,Night,East Austin,Buffalo Chicken,Pizza,16.49,2,32.98,16.33,Dine-in,Google Pay
ORD-02284,2025-03-13,10:50,10,Thursday,March,Weekday,Morning,East Austin,Buffalo Chicken,Pizza,16.49,4,65.96,30.73,Delivery,Google Pay
ORD-02285,2025-03-13,11:50,11,Thursday,March,Weekday,Morning,The Domain,Stuffed Crust Supreme,Pizza,18.99,1,18.99,10.16,Dine-in,Card
ORD-02286,2025-03-13,12:34,12,Thursday,March,Weekday,Afternoon,Round Rock,Chicken Wings,Sides,9.99,2,19.98,8.29,Dine-in,Google Pay
ORD-02287,2025-03-13,12:41,12,Thursday,March,Weekday,Afternoon,East Austin,BBQ Chicken,Pizza,15.99,4,63.96,29.85,Delivery,Apple Pay
ORD-02288,2025-03-13,13:34,13,Thursday,March,Weekday,Afternoon,South Congress,Soda,Beverages,2.49,2,4.98,2.46,Delivery,Google Pay
ORD-02289,2025-03-13,13:41,13,Thursday,March,Weekday,Afternoon,South Congress,BBQ Chicken,Pizza,15.99,3,47.97,23.58,Dine-in,Cash
ORD-02290,2025-03-13,13:52,13,Thursday,March,Weekday,Afternoon,The Domain,BBQ Chicken,Pizza,15.99,2,31.98,16.04,Delivery,Card
ORD-02291,2025-03-13,14:06,14,Thursday,March,Weekday,Afternoon,Downtown,Farmhouse Veggie,Pizza,13.99,4,55.96,27.12,Delivery,Google Pay
ORD-02292,2025-03-13,14:47,14,Thursday,March,Weekday,Afternoon,Round Rock,Margherita,Pizza,11.99,1,11.99,5.72,Delivery,Cash
ORD-02293,2025-03-13,14:49,14,Thursday,March,Weekday,Afternoon,Round Rock,Buffalo Chicken,Pizza,16.49,1,16.49,7.67,Delivery,Google Pay
ORD-02294,2025-03-13,15:57,15,Thursday,March,Weekday,Afternoon,Downtown,Pizza Mania Combo,Combos,19.99,1,19.99,6.74,Delivery,Card
ORD-02295,2025-03-13,16:05,16,Thursday,March,Weekday,Afternoon,South Congress,Buffalo Chicken,Pizza,16.49,1,16.49,8.12,Takeaway,Cash
ORD-02296,2025-03-13,16:28,16,Thursday,March,Weekday,Afternoon,The Domain,Veggie Overload,Pizza,14.49,1,14.49,7.37,Dine-in,Apple Pay
ORD-02297,2025-03-13,17:55,17,Thursday,March,Weekday,Evening,South Congress,Stuffed Crust Supreme,Pizza,18.99,3,56.97,26.51,Delivery,Card
ORD-02298,2025-03-13,18:31,18,Thursday,March,Weekday,Evening,South Congress,Garlic Breadsticks,Sides,6.49,4,25.96,10.64,Takeaway,Google Pay
ORD-02299,2025-03-13,18:35,18,Thursday,March,Weekday,Evening,The Domain,Veggie Overload,Pizza,14.49,3,43.47,22.26,Delivery,Card
ORD-02300,2025-03-13,18:37,18,Thursday,March,Weekday,Evening,East Austin,BBQ Chicken,Pizza,15.99,1,15.99,7.44,Dine-in,Cash
ORD-02301,2025-03-13,18:50,18,Thursday,March,Weekday,Evening,South Congress,Choco Lava Cake,Desserts,4.99,2,9.98,4.31,Dine-in,Cash
ORD-02302,2025-03-13,19:03,19,Thursday,March,Weekday,Evening,The Domain,Garlic Breadsticks,Sides,6.49,2,12.98,5.99,Delivery,Apple Pay
ORD-02303,2025-03-13,19:22,19,Thursday,March,Weekday,Evening,South Congress,Chicken Wings,Sides,9.99,1,9.99,4.04,Delivery,Cash
ORD-02304,2025-03-13,19:56,19,Thursday,March,Weekday,Evening,South Congress,Garlic Breadsticks,Sides,6.49,1,6.49,2.76,Delivery,Google Pay
ORD-02305,2025-03-13,20:36,20,Thursday,March,Weekday,Evening,Downtown,Stuffed Crust Supreme,Pizza,18.99,4,75.96,35.9,Delivery,Apple Pay
ORD-02306,2025-03-13,21:47,21,Thursday,March,Weekday,Night,Round Rock,Potato Wedges,Sides,5.49,3,16.47,6.62,Takeaway,Apple Pay
ORD-02307,2025-03-13,22:03,22,Thursday,March,Weekday,Night,Round Rock,BBQ Chicken,Pizza,15.99,2,31.98,14.89,Delivery,Apple Pay
ORD-02308,2025-03-13,22:04,22,Thursday,March,Weekday,Night,The Domain,Veggie Overload,Pizza,14.49,2,28.98,14.33,Dine-in,Card
ORD-02309,2025-03-13,22:04,22,Thursday,March,Weekday,Night,Downtown,Buffalo Chicken,Pizza,16.49,3,49.47,22.42,Dine-in,Cash
ORD-02310,2025-03-13,22:29,22,Thursday,March,Weekday,Night,East Austin,Veggie Overload,Pizza,14.49,2,28.98,14.13,Dine-in,Google Pay
ORD-02311,2025-03-13,22:41,22,Thursday,March,Weekday,Night,Round Rock,Lemonade,Beverages,3.99,1,3.99,1.92,Delivery,Card
ORD-02312,2025-03-14,12:04,12,Friday,March,Weekday,Afternoon,East Austin,Farmhouse Veggie,Pizza,13.99,3,41.97,20.42,Dine-in,Cash
ORD-02313,2025-03-14,12:20,12,Friday,March,Weekday,Afternoon,South Congress,Stuffed Garlic Bread,Sides,7.99,1,7.99,3.33,Dine-in,Card
ORD-02314,2025-03-14,12:48,12,Friday,March,Weekday,Afternoon,South Congress,Soda,Beverages,2.49,2,4.98,2.52,Dine-in,Cash
ORD-02315,2025-03-14,13:15,13,Friday,March,Weekday,Afternoon,Round Rock,Garlic Breadsticks,Sides,6.49,1,6.49,2.58,Dine-in,Apple Pay
ORD-02316,2025-03-14,13:21,13,Friday,March,Weekday,Afternoon,The Domain,Buffalo Chicken,Pizza,16.49,2,32.98,16.28,Delivery,Apple Pay
ORD-02317,2025-03-14,14:37,14,Friday,March,Weekday,Afternoon,Downtown,Margherita,Pizza,11.99,3,35.97,16.37,Takeaway,Card
ORD-02318,2025-03-14,15:06,15,Friday,March,Weekday,Afternoon,South Congress,Soda,Beverages,2.49,2,4.98,2.55,Takeaway,Apple Pay
